placename,place_id;id_review,caption,timestamp,rati,rating,username,n_photo_user,url_user;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSURNNDlIMUxREAEaFm8ybHZsbHloWk5UX2I5dEdtOTJNYVE,,Hace 2 meses,2020-03-23 12:15:15.151322,3.0,Natalia Sevilla,0,0,https://www.google.com/maps/contrib/101001209601329155523?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSURNN2M2UmRBEAEaFmJlUFR3cmtVRElGS0szMGVIRENPWVE,,Hace 2 meses,2020-03-23 12:15:15.152319,5.0,Marta Farreny Moron,21,0,https://www.google.com/maps/contrib/113609909279426122130?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSURNMGFXc1FREAEaFkJ2Wlozelp1ZjFMT21fZVdrRXhPRkE,,Hace 2 meses,2020-03-23 12:15:15.153316,5.0,Paula I,0,0,https://www.google.com/maps/contrib/118012900062642639523?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSURNNFp5eE1REAEaFnRRcHFac3lGeGdDSEJlQ002QW5ZOWc,,Hace 2 meses,2020-03-23 12:15:15.154313,5.0,Santiago García,0,0,https://www.google.com/maps/contrib/101753814188002095453?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSURNb2FMUlRREAEaFmNtWjYxMXk0VGQwR01US0VVREg4b0E,,Hace 2 meses,2020-03-23 12:15:15.155311,5.0,Alba Caro Bravo,14,0,https://www.google.com/maps/contrib/107485057887754630028?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;"ChdDSUhNMG9nS0VJQ0FnSURNa3ZQZnN3RRABGhZnRFFxU3l6NzlPOHd5VzA0RG8zZExB,""Falta cuidado en el exterior, pero dentro es bueno"",Hace 2 meses,2020-03-23 12:15:15.156308,3.0,Daideas 21,0,0,https://www.google.com/maps/contrib/108777827415858009860?hl=es-ES";
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSURNbE9mMUpnEAEaFnNvc2xhVEZ5aGFyWWplcmxpQ0tLQVE,Muy interesante.,Hace 3 meses,2020-03-23 12:15:15.157305,5.0,javi suarez,20,0,https://www.google.com/maps/contrib/117924570934752540980?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSURNaE5IcFdREAEaFnVDSTVNWDlTbWpnb2xFN3JNNUZJdHc,El guardia es un impresentable cada vez que entro con la bici nos amenaza con la porra sin haber nada,Hace 3 meses,2020-03-23 12:15:15.158302,1.0,Montyfran,0,0,https://www.google.com/maps/contrib/100553995015960130564?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUNNMmEtZTJ3RRABGhY5S2RHRkZ4bTJDeFQ0M052cjIwWE5n,,Hace 3 meses,2020-03-23 12:15:15.159300,4.0,Inguz KAPPI,0,0,https://www.google.com/maps/contrib/104329276493970742543?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUNNd2FhQ2h3RRABGhZLeWNiZHlzenUxeFU0aDVwbm5tMDhn,,Hace 4 meses,2020-03-23 12:15:15.159300,5.0,Ana Isabel Solís,0,0,https://www.google.com/maps/contrib/115346932220487992962?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUNNcnB5Y1pBEAEaFmk4MG5yT2lOeXl4Z3FiNk1KbnM4TlE,,Hace 4 meses,2020-03-23 12:15:21.443836,5.0,José Héctor Parreño González,0,0,https://www.google.com/maps/contrib/113795030385950950814?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUQwZzlQNkVREAEaFjFhMU12THJqSy1Nd0lDbXUxMmE2MHc,(Traducido por Google) Incluso entrada gratuita  (Original) A voire entrée gratuite,Hace 4 meses,2020-03-23 12:15:21.444833,4.0,thierry bertrand,0,0,https://www.google.com/maps/contrib/117585077797721119995?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUQwZ2FMRFFREAEaFnJ2SEpnZXYxV2pWQW41QUQ2RzFCeEE,,Hace 4 meses,2020-03-23 12:15:21.445831,3.0,Lidiav Valverde,29,0,https://www.google.com/maps/contrib/101078985379668741326?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUQwZ1pESmxBRRABGhZ4ZWJKUERyT2FNdDFyNlhlcFktNXFR,,Hace 4 meses,2020-03-23 12:15:21.445831,5.0,David Matías,0,0,https://www.google.com/maps/contrib/115332114593636149217?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;"ChdDSUhNMG9nS0VJQ0FnSUQwcHNILThBRRABGhYwQS1HUFVaVXRvNGR0VFQ3MjVlendB,""Es extraordinario una cárcel convertida en museo, aunque hay pocas obras de renombre hay obras de artistas nuevos y es interesante ver nuevos artistas y que se aumenten las obras de otros."",Hace 4 meses,2020-03-23 12:15:21.446828,5.0,julian apellaniz caravaca,0,0,https://www.google.com/maps/contrib/105176385780483614539?hl=es-ES";
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUQwcXBUMUV3EAEaFm54R0E4ZTlOUkZlWFpzYWt2OFhWN3c,,Hace 4 meses,2020-03-23 12:15:21.447825,4.0,Juan Luis Hinojosa,0,0,https://www.google.com/maps/contrib/102484112734596972146?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUQweXZTaU1nEAEaFjZWd3ZRNVg0Q2UwMWw2NEVPakFjT0E,,Hace 4 meses,2020-03-23 12:15:21.448823,3.0,Rafael Diaz,0,0,https://www.google.com/maps/contrib/108546624976123296547?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUQwMHJiczZnRRABGhZxWmZxWlhVMmJXS3dNQ1N2aGh2SlNn,,Hace 4 meses,2020-03-23 12:15:21.449827,5.0,Felisicimo Hierro Pescador,0,0,https://www.google.com/maps/contrib/116476422719360965885?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUQwd3IzMGVREAEaFjZ4VmhONllVdXZMX3dUeWF2UDI4VUE,,Hace 4 meses,2020-03-23 12:15:21.451815,5.0,Isabel Durán,4,0,https://www.google.com/maps/contrib/109064701732185777852?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUQwcE51MGpBRRABGhZjU2hlUWxvY1BJZWd0NzQwOXJBczln,👌👌👌👌,Hace 4 meses,2020-03-23 12:15:21.451815,5.0,Valentin Ramirez Garcia,0,0,https://www.google.com/maps/contrib/112599553844740988001?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUQwNUxXckd3EAEaFmlIZGc2TW9SWEdycml0cU1nRlBVTmc,,Hace 4 meses,2020-03-23 12:15:27.742400,5.0,Javi jurado,1,0,https://www.google.com/maps/contrib/103250261147263573595?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUQwbUxYeHhBRRABGhZvRFdXd29QQlM5LUpNY3F2bjVRUjRR,,Hace 5 meses,2020-03-23 12:15:27.743397,5.0,Patri Gila,6,0,https://www.google.com/maps/contrib/105707114576699973435?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUQwa05xUlJREAEaFjE5ZGFUR1MxRTE4MVNGcFI5T2VUR2c,,Hace 5 meses,2020-03-23 12:15:27.744394,5.0,_emi pinilla26_,0,0,https://www.google.com/maps/contrib/107498769580683416043?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUMwNGRDdDBnRRABGhY3QWxPLVNydDQ5MXBUS0pTZEladzdn,,Hace 5 meses,2020-03-23 12:15:27.744394,5.0,chica galaxy,2,0,https://www.google.com/maps/contrib/117414021824579067240?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUMwdEpmaFR3EAEaFlBqREpXS3NpOFdSNTdzMGV3bkFHYlE,Que bello lugar la señora que te da una pequeña guía es súper amable,Hace 6 meses,2020-03-23 12:15:27.745391,5.0,Karen Adams,0,0,https://www.google.com/maps/contrib/115134702224217250266?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUMwaU1ETXl3RRABGhZuaTJZcTdGdV9QU2tpM25oMmwtamNB,,Hace 6 meses,2020-03-23 12:15:27.746389,5.0,Alba Alcantara,1,0,https://www.google.com/maps/contrib/108632814672775330205?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUMwZ09lTHp3RRABGhZIamxCTzhrUUtFR3AzdVFEOGpXY0d3,,Hace 6 meses,2020-03-23 12:15:27.747386,4.0,victor rivas,0,0,https://www.google.com/maps/contrib/115115635517361597462?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSURVbF9pY3ZRRRABGhZON1o5RDdvV1d6YnVSdEp5TlJvVVJR,Muy bonito,Hace 6 meses,2020-03-23 12:15:27.748384,5.0,Andres Sierra barcenilla,0,0,https://www.google.com/maps/contrib/107045468086557110610?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;"ChdDSUhNMG9nS0VJQ0FnSUNRZ0kzOTlnRRABGhYydU1yNmhRazVESF81U3RndHcybkxR,""Buena colección de artistas como Naranjo, Barjola,..."",Hace 6 meses,2020-03-23 12:15:27.749381,5.0,j gomez,0,0,https://www.google.com/maps/contrib/111625425887828273877?hl=es-ES";
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSURVNWEtZ1FnEAEaFmxWblJuU3R5TXE1anVJYm9rcnh0S1E,,Hace 6 meses,2020-03-23 12:15:27.750378,5.0,r7az,1,0,https://www.google.com/maps/contrib/103706247774900086464?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;"ChdDSUhNMG9nS0VJQ0FnSURVcWNTMndBRRABGhY4b3FKT2NkbWZoWFBSUF9GRmhMV2xn,""En mi humilde opinión, mal gestionado! Se podria sacar más partido, por situación y espacio disponible!"",Hace 6 meses,2020-03-23 12:15:34.238864,1.0,Gini Vt,0,0,https://www.google.com/maps/contrib/109466787673064483061?hl=es-ES";
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;"ChdDSUhNMG9nS0VJQ0FnSURVbnNxUDdnRRABGhZ4eDFKcU5kR3lfU0l3YjFRbU9kc3dn,""Está ubicado en una antigua cárcel y alberga obras de artistas contemporaneos de España, Portugal e Iberoamérica ,Luis Buñuel ,Juan Barjola, Daniel Canogar, Miguel Navarro , Pablo Palazuelo además de otros nombres conocido del panorama artistico extremeño ,español ,europeo,  americano y asiatico, el museo abrio sus puertas en 1995 ,la entrada es gratuita"",Hace 6 meses,2020-03-23 12:15:34.239862,5.0,Isabel,0,0,https://www.google.com/maps/contrib/109752631259972609353?hl=es-ES";
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;"ChZDSUhNMG9nS0VJQ0FnSURVa2E2X1FREAEaFjNxM0hJWG9zVGRaSERjYmU1bWxrd1E,""Necesita, en mi opinión, más colecciones cercanas al público pacense"",Hace 6 meses,2020-03-23 12:15:34.240859,3.0,Israel Vazquez,9,0,https://www.google.com/maps/contrib/100422886172960417973?hl=es-ES";
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSURVb1lPcVhnEAEaFnFpYW4xRGNTSDI5QkFXN3pXZHl0Ync,,Hace 6 meses,2020-03-23 12:15:34.241857,5.0,Isabel Mendes Marques,3,0,https://www.google.com/maps/contrib/109929898198758429788?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSURVeXFTWTVRRRABGhZrYk1adnhNb2FNNTU4c1kyeDRkX0p3,Por el contenido de su esposicion y alguna otras cosas para descubrir,Hace 7 meses,2020-03-23 12:15:34.242854,5.0,Maribel Villarino,135,0,https://www.google.com/maps/contrib/115044437516292653336?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;"ChdDSUhNMG9nS0VJQ0FnSURJODV2WXdnRRABGhZwZXFpZlJCc2NFZWFHMUNVZWNVSVZ3,""Muy poco promocionado, una lástima."",Hace 7 meses,2020-03-23 12:15:34.243851,4.0,Linda,0,0,https://www.google.com/maps/contrib/106472486530617311561?hl=es-ES";
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSURVNExLbjlBRRABGhZ2VDI5a2VHTko1U01RUnkyemo3ODhB,,Hace 7 meses,2020-03-23 12:15:34.244848,5.0,Luis Acero,20,0,https://www.google.com/maps/contrib/101505893996525222037?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUNVdjcyUWtBRRABGhZrQTgtbmQyclFPLVBNVzNjVUNVREd3,,Hace 7 meses,2020-03-23 12:15:34.244848,5.0,Ana Martínez González,0,0,https://www.google.com/maps/contrib/114433810739523395418?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUNVbjVTNXRRRRABGhZ5QXZkalhqY0tNM2gyV2Vta1Y5dW5n,,Hace 7 meses,2020-03-23 12:15:34.245846,4.0,Yasmina Fernanfex,0,0,https://www.google.com/maps/contrib/112157528225125118309?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUNVaF9fSmdRRRABGhZadml0a3BlcXVoRXB6TlhnNU1TaVRB,,Hace 7 meses,2020-03-23 12:15:34.246843,5.0,Nelson Alfaia,0,0,https://www.google.com/maps/contrib/115131901532748354658?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUNVN2VUbXJnRRABGhZlMTNWWXV3aHhHUmJpVF9zdVZuSWpn,,Hace 7 meses,2020-03-23 12:15:40.605132,3.0,Vicente Javier Pavón Tapia,0,0,https://www.google.com/maps/contrib/116419590334447969954?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUNVamVxcVNBEAEaFmk0QVFqbTFmdEJVd202ajV2aWVtcHc,,Hace 7 meses,2020-03-23 12:15:40.606129,1.0,Antonio Jesus Guadalupe Molano,0,0,https://www.google.com/maps/contrib/108328353033031640310?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUNVdE8tMmJnEAEaFlFZLXE2TFU0NGlRaVJpeFRHTEJiSXc,Variedad de autores y de obras de gran nivel artístico,Hace 8 meses,2020-03-23 12:15:40.607127,4.0,Francisco Ramon Hernandez Espino,10,0,https://www.google.com/maps/contrib/105031063222807226284?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUNVMkl6Y2NnEAEaFmRKRGNsOV9fNThtOFJtSlZ3Qlh1VGc,Tiene algunas piezas de mucha calidad,Hace 8 meses,2020-03-23 12:15:40.607127,4.0,Eugenia Castañeda,1,0,https://www.google.com/maps/contrib/114375720105570746778?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUNVMEtfY3VBRRABGhZjeXlrZVd0dW5Sa0FYTnVMT0xxODdR,,Hace 8 meses,2020-03-23 12:15:40.608124,5.0,Mónica F,8,0,https://www.google.com/maps/contrib/113038782834809669251?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSURrXy1yazh3RRABGhZ1emg5b0JxQXhQUVQ1aUpQX1ItSnZ3,Bien un poco alejado lo mejor es que a veces hacen actividades culturales para los pequeños y mientras tanto puedes contemplar las obras,Hace 8 meses,2020-03-23 12:15:40.609121,4.0,Fernando tena,0,0,https://www.google.com/maps/contrib/101333106802825249111?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSURrOTVIY3hBRRABGhZjNlJTaGRsa2FPYkJIT1lmOWhpWEdR,,Hace 8 meses,2020-03-23 12:15:40.610119,5.0,Magdalena Galiano barba,0,0,https://www.google.com/maps/contrib/102337997131169736051?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSURrcS1XNzN3RRABGhZBdkJIVzUzaGVpelJkX3dHU0xScktR,Donde el arte se hace  visible,Hace 8 meses,2020-03-23 12:15:40.611116,5.0,Raul Dicente,0,0,https://www.google.com/maps/contrib/109180249073812061749?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSURrNlpEN1RREAEaFmhyZE1vTlNXMkhJNDNzZy1rNGd4eVE,,Hace 8 meses,2020-03-23 12:15:40.612113,5.0,maria fatima v. lino,0,0,https://www.google.com/maps/contrib/108131581737352059151?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSURrb2N6ZmpBRRABGhZrNi1FZVV4VDZpYTg1MzFOLW51dGh3,,Hace 8 meses,2020-03-23 12:15:40.613111,4.0,Jonatas Afonso Oliveira Neto,0,0,https://www.google.com/maps/contrib/116812297730112043574?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUNFdTV6ekpBEAEaFndrSFU2a1VSMHRfNFlBb1NwMHJ1SXc,(Traducido por Google) Entrada gratuita y mucho buen arte. Creo que fui la única persona en todo el lugar.  (Original) Free entry and a lot of good art. I think I was the only person in the whole place,Hace 9 meses,2020-03-23 12:15:47.051512,4.0,Maynard Dodson,0,0,https://www.google.com/maps/contrib/105531425337312268433?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUQ0cGUzakRREAEaFi1lWkxWY1dXdk1PenVxcGNWV3Y1NXc,,Hace 9 meses,2020-03-23 12:15:47.052509,5.0,Ramón Carapeto,0,0,https://www.google.com/maps/contrib/116270730077383971705?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;"ChZDSUhNMG9nS0VJQ0FnSUM0NjRuSkRREAEaFmNXQ0MtZnYwYUFhWU42YmoxdTVMMWc,""Presentación del libro """"La Doble Transición"""" de Raúl Solis."",Hace 9 meses,2020-03-23 12:15:47.052509,5.0,José Manuel Núñez,0,0,https://www.google.com/maps/contrib/118006923304202377686?hl=es-ES";
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUM0ODhhZ093EAEaFlVWWTVSVDRaTmIwYTBOSWktdFJ6RFE,,Hace 9 meses,2020-03-23 12:15:47.053506,5.0,Pedro Jose Carroza Carroza,0,0,https://www.google.com/maps/contrib/108094323825571039368?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUM0dy1ydEp3EAEaFjhCcGlNZ0xZczE2bUoyOFVWNGhhSmc,,Hace 9 meses,2020-03-23 12:15:47.054503,4.0,Antonio Venancio,0,0,https://www.google.com/maps/contrib/109590722241008023442?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSUM0X2JHMXdnRRABGhZ6c1psUjlocHpNT19xbkNYNF90QWh3,,Hace 9 meses,2020-03-23 12:15:47.055501,5.0,Milena Nascimento,1,0,https://www.google.com/maps/contrib/106961922027930346317?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUM0dU1US1p3EAEaFjVoQWg1TEhsVXpYbnlFU1NzREJXSEE,,Hace 9 meses,2020-03-23 12:15:47.056498,5.0,carlos g. torrico,0,0,https://www.google.com/maps/contrib/102502868008311632529?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSUM0cUo2dktBEAEaFlo2M1YzYUoxSkRXMHVoNkw3VWtJdGc,Los pokeparadas son lo mejor,Hace 9 meses,2020-03-23 12:15:47.057495,5.0,Marcos Santos Garcia,0,0,https://www.google.com/maps/contrib/108523992713967973920?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSURZejlYMnhBRRABGhY3b0YxMVhtWTNRZFNwQXZhalkxWE1R,,Hace 9 meses,2020-03-23 12:15:47.057495,5.0,Mr Foxy820,0,0,https://www.google.com/maps/contrib/115733444986398881832?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChZDSUhNMG9nS0VJQ0FnSURZOV9mTlhREAEaFnhtZHUyV2tkbW56OXo5em1DNFBfb2c,,Hace 9 meses,2020-03-23 12:15:47.058493,5.0,Montse Trujillo,18,0,https://www.google.com/maps/contrib/113187697398584139793?hl=es-ES;
Edificio La Giralda,ChIJcRUJ5zbkFg0RM15OB02yIXs;ChdDSUhNMG9nS0VJQ0FnSURZNV9pNmtBRRABGhZGWmZMc0hhOWs2SWZqbjJocUV0N3J3,Un lugar para ver el arte de cerca,Hace 9 meses,2020-03-23 12:15:53.633842,5.0,Jesus Ignacio Ortiz Bravo,0,0,https://www.google.com/maps/contrib/104709242772427894787?hl=es-ES;
