id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURNaEo3UEp3EAEaFkk5VjhKeWpvRFVnV1U4X1Y4bC1iNVE,La exposición de dioramas que cada año realizan es muy interesante. El belén que han creado este año no me parece que haya sido de los mejores,Hace 3 meses,2020-03-23 12:23:29.509019,4.0,Jose Miguele,0,0,https://www.google.com/maps/contrib/117405915266961631953?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNMkpMVmp3RRABGhZTcXpBUmduQ05jU252NjZORXlPRW9n,"Particularmente, en Navidad me gusta por su exposición de hologramas. El resto del año tb cuenta con exposiciones interesantes. El patio porticado es muy bonito.",Hace 3 meses,2020-03-23 12:23:29.510016,4.0,Carmen Ferrera,0,0,https://www.google.com/maps/contrib/108024657616737701579?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNdDgzdGpBRRABGhZmMjdQQUx5TjF6ZjVLSFhqcm5yUTdB,,Hace 3 meses,2020-03-23 12:23:29.511013,5.0,Carlos Jimenez Aceituno,0,0,https://www.google.com/maps/contrib/104378881385016033659?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNcDZMeWRBEAEaFnhnVDR3Y210c1p2TXl3S1l2eGwzT1E,,Hace 3 meses,2020-03-23 12:23:29.512010,5.0,Pedro carmona barroso,0,0,https://www.google.com/maps/contrib/109488810608983103373?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNLV83QVV3EAEaFnNkYzZ6T1dXSDcxZHk4bDBkN01aZlE,Un museo interesante y además con una exposición de Belén y Dioramas de Navidad del 5 de diciembre 2019 al 5 de enero 2020. Gratuito. Nos gustó mucho.,Hace 3 meses,2020-03-23 12:23:29.513008,4.0,Sara Espada Muñoz,0,0,https://www.google.com/maps/contrib/112234724565068606674?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNbTViU013EAEaFkh2QV9Ldmt5YkVmUHVSLW55UFE3Z0E,,Hace 3 meses,2020-03-23 12:23:29.514005,5.0,María del Carmen Pacífico Martínez,2,0,https://www.google.com/maps/contrib/105911862461846530147?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNNjVyNE1nEAEaFnRJS05wbDJFWDNaZ0JtWmluY1FQZ0E,,Hace 3 meses,2020-03-23 12:23:29.515003,5.0,Angel Rojas,0,0,https://www.google.com/maps/contrib/116691817002905503180?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNbmQ2TkRBEAEaFk1GODNBa0p6Tm1SS1pTVEJLYkZsQmc,,Hace 3 meses,2020-03-23 12:23:29.516000,5.0,Miguel Chamorro Ávila,8,0,https://www.google.com/maps/contrib/104009001784787309276?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNamZiWmxnRRABGhZuX1ZicUZ3M3ZPWU55ZGo4RzdoV1h3,Interesante,Hace 3 meses,2020-03-23 12:23:29.516997,5.0,Marysol S A,65,0,https://www.google.com/maps/contrib/110451468101955485392?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNdE5hRVRREAEaFlZxSjJGazk4UGh5OE10NE9SMUI4Snc,,Hace 4 meses,2020-03-23 12:23:29.517994,5.0,Paco Duran,0,0,https://www.google.com/maps/contrib/100626913191927841238?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwZzdPa3R3RRABGhZnLUwxTGJueC1YOFB6b3N3N2Y2Yk1R,(Traducido por Google) Museo para incluso reconstruir batallas en miniatura y periódicos de época que relatan eventos pasados ​​de la ciudad de Badajoz Entrada gratuita  (Original) Musée à voire reconstitution de batailles en miniature et journaux d'époque relatant des événements passés de la ville de Badajoz Entrée gratuite,Hace 4 meses,2020-03-23 12:23:35.791049,4.0,thierry bertrand,0,0,https://www.google.com/maps/contrib/117585077797721119995?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwX1l2QzhRRRABGhZNbUJyMnBZeUhMMTdTNWoyNWZ0NUh3,,Hace 4 meses,2020-03-23 12:23:35.792048,4.0,Daniel Conchiña,1,0,https://www.google.com/maps/contrib/111454103310952839274?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwenN2Q2pBRRABGhZJT3ZYbE1TOG1SWVhVYWo2RFh6TmNn,"Genial museo con muchísima información, la parte de arriba está genial con las maquetas explicando batallas, y muchísima información sobre la ciudad. Entrada gratuita",Hace 4 meses,2020-03-23 12:23:35.793044,5.0,Juan José Canito,0,0,https://www.google.com/maps/contrib/102559834629726035619?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwX19DQ2NREAEaFk96REdoQ1ZuVmdaU29FSlk3Z1VodFE,,Hace 5 meses,2020-03-23 12:23:35.794041,5.0,fmmilan7,2,0,https://www.google.com/maps/contrib/111065477433304992071?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwbmJtRVFnEAEaFnBHeTlZZktrNU1xNHdpbzJzQmEwVGc,,Hace 5 meses,2020-03-23 12:23:35.795039,3.0,Oscar Palau,0,0,https://www.google.com/maps/contrib/118113101451533074424?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUMwdFlXRTV3RRABGhYtLUdrUjhGTTdBNGwxUFZORkluQ0xR,Encanto y magia del lugar,Hace 5 meses,2020-03-23 12:23:35.796036,5.0,Silvia Muñoz Alonso,0,0,https://www.google.com/maps/contrib/105016024087754115051?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUMweGNfRTFRRRABGhZ1RndtLTlGYW1PUXF1QTh3djAtTmd3,Interesante.,Hace 5 meses,2020-03-23 12:23:35.797034,4.0,Encarna Montero Domínguez,0,0,https://www.google.com/maps/contrib/111939069510543519633?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUMwb1lMWWh3RRABGhZJeGJ2NllxRzV4TXY1UzRBWm8wbmxR,,Hace 5 meses,2020-03-23 12:23:35.798032,5.0,Rafa Serrita,0,0,https://www.google.com/maps/contrib/106324607999468379465?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwX3B1UEhREAEaFmpoR1gxQlppaTJYanNhMUJnM21xbmc,,Hace 5 meses,2020-03-23 12:23:35.798032,5.0,SONIA,6,0,https://www.google.com/maps/contrib/112535986875075777867?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwNXR6WkZREAEaFkctMlFWSEZYTTFZRTBVd0J5ZlgtTXc,Muy interesante,Hace 5 meses,2020-03-23 12:23:35.799029,5.0,Alvaro Moralo Ruiz,33,0,https://www.google.com/maps/contrib/111182054228025647502?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUMwaHVTZzVBRRABGhZ6YkIxbTlUNktGTTlPQ2ZPbGpsbGNR,Muuuuy bien,Hace 5 meses,2020-03-23 12:23:42.131725,5.0,Mari Carmen Vázquez Chávez,17,0,https://www.google.com/maps/contrib/113327387154901335433?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURVdl9YZmVBEAEaFklONjBBb1VEQ1dXV2p1R1habWNzM3c,,Hace 6 meses,2020-03-23 12:23:42.132720,5.0,Nando Badajoz,0,0,https://www.google.com/maps/contrib/100439920136947201335?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURVcC0tZ01REAEaFlpINUdWQVJ1ZVVLWXBxVjlOUy1kNEE,,Hace 6 meses,2020-03-23 12:23:42.133717,1.0,Emilia Hernandez Pereira,0,0,https://www.google.com/maps/contrib/115403275863106189167?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURVanBTc1h3EAEaFkItT214UWFxc0E5RDg1eHN4aFJTclE,,Hace 6 meses,2020-03-23 12:23:42.134715,4.0,Silvia Manzano,0,0,https://www.google.com/maps/contrib/100852142888778422290?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURVMXNyLTF3RRABGhZ0NHo3M2w4eU4wYWlDWGdaVEdlODlB,"(Traducido por Google) De amplio interés histórico, he incluido muchos eventos históricos portugueses.  (Original) De largo interesse histórico, incluí muitos eventos históricos portugueses.",Hace 7 meses,2020-03-23 12:23:42.135712,4.0,intensa design,0,0,https://www.google.com/maps/contrib/106416609084886595409?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURVNXAyUDdRRRABGhZVSjkyblctbDVpQjRPMWdrdWJoQzR3,,Hace 7 meses,2020-03-23 12:23:42.136710,3.0,Jose Ubenga,0,0,https://www.google.com/maps/contrib/114206864751944457398?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURVNHNHUXVBRRABGhZHNDJQQ0lYOWNneTM5M3dQMmRKTmpB,Buen lugar para conocer la historia de Badajoz,Hace 7 meses,2020-03-23 12:23:42.137706,4.0,Carlos Contreras Gonzalez,8,0,https://www.google.com/maps/contrib/103846589016413108563?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURVMVBIbjhBRRABGhY4YjBLUWZGcDFmc2pTNzZqMHRqQkFR,"Precioso museo, muy completo y con una exposición de maquetas sobre la toma de la ciudad en 1812",Hace 7 meses,2020-03-23 12:23:42.138704,4.0,Maria Ramos Sansinena,0,0,https://www.google.com/maps/contrib/103969754830749495414?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURVd0t1b2tRRRABGhZJZnVvYkV3MzRYUEpEZTljRUxXTzZB,,Hace 7 meses,2020-03-23 12:23:42.139701,5.0,QUIQUE NOGALES DOMINGUEZ,0,0,https://www.google.com/maps/contrib/107529266236750354362?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNVOGVEcnRBRRABGhZJdFR4Yjk3bi1PeUdxTXA3RjRpUVpn,Los niños y nosotros encantados una visita muy amena,Hace 7 meses,2020-03-23 12:23:42.140698,5.0,Juan Aleson,0,0,https://www.google.com/maps/contrib/107452992303975492871?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNVX3VMRzZnRRABGhZrNzlGbV9XZUVka0hFWk93ZlVxbkNB,,Hace 7 meses,2020-03-23 12:23:48.532157,4.0,Jose Fernandez,0,0,https://www.google.com/maps/contrib/109079715277404616944?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNVdnQzeVRnEAEaFkFCaUppYmhNU0ZvMUhhblFZTmlITHc,,Hace 7 meses,2020-03-23 12:23:48.532157,3.0,Alex García,0,0,https://www.google.com/maps/contrib/110584872502593838447?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNVN1ByX3l3RRABGhZyTm9KTC1MVmY5bWJwX3djY1B6QkFn,Muy recomendables los dioramas de la guerra de la Independencia.,Hace 8 meses,2020-03-23 12:23:48.534152,5.0,Alberto Casado Casillas,0,0,https://www.google.com/maps/contrib/115344940502236498846?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNVNVBhUVJBEAEaFmwxamkzMlIyYk1kM0haT1BxTXo3d1E,,Hace 8 meses,2020-03-23 12:23:48.534152,3.0,cristian collado bautista,0,0,https://www.google.com/maps/contrib/100055323570025877717?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURrXzRyczRBRRABGhZ2eDU3bmswOVl0UUV3OUZQOE9lM2FB,Está bastante bien es cómodo de visitar  está en el casco antiguo y eso lo hace mas atractivo debido a su entorno cerca de la   Plaza Alta y la Alcazaba,Hace 8 meses,2020-03-23 12:23:48.535149,4.0,Fernando tena,0,0,https://www.google.com/maps/contrib/101333106802825249111?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURrczl6bDVnRRABGhZLWlMzaVV5T3hqVTFBNzJFWXpjblNn,,Hace 8 meses,2020-03-23 12:23:48.536146,5.0,antonia Gomez Pizarro,0,0,https://www.google.com/maps/contrib/107512640385536961455?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURFNmR6WmVREAEaFk93NHFvNEw5ZngtVHNrRnQ4YUNBOHc,Toda la historia de Badajoz en imágenes,Hace 9 meses,2020-03-23 12:23:48.537144,5.0,Koko,0,0,https://www.google.com/maps/contrib/106983385849809763780?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNFcHNlS2xBRRABGhZiVjRaR1NHdzdtTTVnUTdTMl95NlNn,,Hace 9 meses,2020-03-23 12:23:48.538141,5.0,rosalia franco marquez,5,0,https://www.google.com/maps/contrib/114369942902894516282?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUM0NzRDTjJ3RRABGhZTU01IM09remtyS2ZHUUZ2Sng1Xy1R,,Hace 9 meses,2020-03-23 12:23:48.539139,5.0,JuLio Alamo,12,0,https://www.google.com/maps/contrib/118351814598586799526?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUM0eGZMSXFBRRABGhZ4Tk85NFp6ZlVreWFHN0VYZmJtUU1R,,Hace 9 meses,2020-03-23 12:23:48.540135,5.0,Pradajoz Pradajoz,22,0,https://www.google.com/maps/contrib/114925228138988681538?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUM0bE4tWWZ3EAEaFnNyQlJ5cVliSXhCVU51QjhoUExZQUE,,Hace 9 meses,2020-03-23 12:23:54.925920,5.0,Olga Gurski,0,0,https://www.google.com/maps/contrib/115239461605197457950?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUM0NEtxbk9nEAEaFkx0NEJRVHdlQUsyMHhYWXZtTDA5OUE,Siempre te aporta algo,Hace 9 meses,2020-03-23 12:23:54.926918,5.0,Mª del Pilar Muñoz Rey,8,0,https://www.google.com/maps/contrib/117500886108754430123?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURZdl9hdm1RRRABGhZBdkFVN01KcEJoME1vM3U4Mk4tejl3,"El motivo de mi visita fue intervenir como alumno,  en el acto de clausura del curso en las Escuelas Municipales de Música. El sitio donde se celebró es ideal para esto tipo de actuaciones un entorno muy bonito y agradable, recogido para disfrutar de la música. Lo recomiendo altamente. Un cordial saludo",Hace 9 meses,2020-03-23 12:23:54.927915,4.0,Mariajo Barrera,0,0,https://www.google.com/maps/contrib/102396178940783803907?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURZM2R5QnV3RRABGhZsczZXMjJXVVFJMDlBRnExMnVJbGJn,,Hace 10 meses,2020-03-23 12:23:54.928912,5.0,Juan Pedro Peña Luengo,0,0,https://www.google.com/maps/contrib/103299364544499542043?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURZc3M2d0hnEAEaFmVYVndrQS1IUEtJdUhxeEJOWkd3V3c,Tienes que verlo. Tiene unos mosaicos de teselas de una villa romana increibles.,Hace 10 meses,2020-03-23 12:23:54.929910,3.0,Juan Vl,0,0,https://www.google.com/maps/contrib/112655628590882430808?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURZbUtPUXFRRRABGhZxRE91S21zZDMyWVFfc0hrM2c3dGFB,,Hace 10 meses,2020-03-23 12:23:54.929910,5.0,Rosa María Estrella Casado,27,0,https://www.google.com/maps/contrib/103508786965031300152?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZNTQtQmxBRRABGhY5TUhidUgxSk84NzhMLTNkNTRCZG5R,,Hace 11 meses,2020-03-23 12:23:54.930907,5.0,Macarena Alba,0,0,https://www.google.com/maps/contrib/116249200152963017588?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNZeDluUE5nEAEaFjh1eHR3ODlRTndiSUx5VUMxYXBWZWc,Maquetas increíbles,Hace 11 meses,2020-03-23 12:23:54.931904,5.0,Mai del Rio,0,0,https://www.google.com/maps/contrib/115618642316004740572?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZdTlEOHRRRRABGhZ6SzN3b29zMXRYTl9vaDRKeE5fUVJn,,Hace 11 meses,2020-03-23 12:23:54.933912,5.0,Alfonso Sanchez Gragera,1,0,https://www.google.com/maps/contrib/101329130681010655577?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNZNjVha1NREAEaFmd1QURNaW50SGFXd3F1TjJjNXVQaHc,,Hace 11 meses,2020-03-23 12:23:54.934897,5.0,Samu Fort,3,0,https://www.google.com/maps/contrib/114587215778976812113?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZdU5xeXJBRRABGhZ2Wkl0NGdyam14V2ppQ2xVdW54MU1n,(Traducido por Google) Museo muy interesante situado en la parte antigua de la ciudad junto a la Plaza Alta y las murallas. Vale la visita.  (Original) Museu muito interessante situado na parte antiga da cidade junto à Plaza Alta e às muralhas. Vale a visita.,Hace 11 meses,2020-03-23 12:24:01.422315,4.0,Mário Correia,2119,0,https://www.google.com/maps/contrib/113188734017251816464?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZeUwtdGdRRRABGhZyU014NUJjZ1o4dTdhNW96b0k2QnpR,"Exposiciones específicas,  normalmente de interés,  entorno impresentable,  sucio y muy mal cuidado",Hace 11 meses,2020-03-23 12:24:01.423315,3.0,Carlos,0,0,https://www.google.com/maps/contrib/108823418050228017663?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURvMjRDci1BRRABGhZjSkhtdHBielgwT3ZmcE1ZLUg0c2Z3,"Es de los mejores. No se conoce como muchos otros que hay en Extremadura pero ya es hora de que comencemos a valorar lo que tenemos. Valor añadido... Que está en el casco antiguo de la ciudad muy cerquita de sitios estupendos para tapear, comer bien, merendar a gusto y tomar unas copas, en familia o con amigos.",Hace un año,2020-03-23 12:24:01.424310,5.0,Consuelo Olmo del Olmo,0,0,https://www.google.com/maps/contrib/104252541798958269264?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURvNDR1RlJBEAEaFkZpRGU4VURqTEs1QVZ6cUtmY2pFYnc,Interesante pero pequeño,Hace un año,2020-03-23 12:24:01.425307,4.0,Roberto Chacón,10,0,https://www.google.com/maps/contrib/112498947532693856914?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURvN1k2WU9REAEaFkNzOHFxT1R3UXlkQ1lFSDhQZEJ0NlE,,Hace un año,2020-03-23 12:24:01.426285,5.0,Alejandro Manuel Pedraza Merchan,0,0,https://www.google.com/maps/contrib/112574846497232443944?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURveElhWWhRRRABGhZtNlg5UDBxeng2c0hQR0ZDa3A4TTBn,Magnífico lugar,Hace un año,2020-03-23 12:24:01.426285,5.0,Elena González,0,0,https://www.google.com/maps/contrib/107707940293022397116?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvdDV5OHFRRRABGhZ0V216OGNmQzFZdVVMU1FMZC1WQXd3,Pinturas de pintores extremeños magnificas,Hace un año,2020-03-23 12:24:01.427282,5.0,Eduardo Rodriguez,0,0,https://www.google.com/maps/contrib/109910974128217596929?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvdTl6Z3NRRRABGhZuYlF1NXdBWlJuN3VIbjVubHlhLVNn,,Hace un año,2020-03-23 12:24:01.428280,4.0,Lorelay Maria Alvarez Menendez,0,0,https://www.google.com/maps/contrib/106207049559928576532?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvbTlicFV3EAEaFlVULVBMVXlWZ2VROGFNLWdnMkhmQnc,Gran trabajo para con los visitantes,Hace un año,2020-03-23 12:24:01.429277,5.0,Javier Diez,0,0,https://www.google.com/maps/contrib/112493448954778222642?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvNjg2aTdRRRABGhZMcHBRTzB5N0NXUDljcENDS0JITml3,,Hace un año,2020-03-23 12:24:01.430274,5.0,Christian Lecanu,9,0,https://www.google.com/maps/contrib/118410337127031971155?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURBeThfcjNRRRABGhZQU25TSzh2SGIyYmc1MmtDQjJQenJR,,Hace un año,2020-03-23 12:24:08.015563,4.0,Oscar Retortillo Caceres,0,0,https://www.google.com/maps/contrib/109677800568795859694?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvbHRqbGhBRRABGhZIODFsVFF6cVRVS3hCaUpac3djNVlR,,Hace un año,2020-03-23 12:24:08.017556,5.0,Un Usuario De Google,0,0,https://www.google.com/maps/contrib/111865520779248983609?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvMHNMdUVnEAEaFnE0ejZoaXNQRXJkX1R5ZVpnbVV4SHc,Los Belenes más originales,Hace un año,2020-03-23 12:24:08.018574,5.0,Julia Martinez,10,0,https://www.google.com/maps/contrib/100444424465474563964?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNveVBpYk1BEAEaFllQc2p3Q08wa2piSW0xdmtsLUx4T2c,,Hace un año,2020-03-23 12:24:08.019570,5.0,Miguel Rodríguez,0,0,https://www.google.com/maps/contrib/115921762853598989824?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvNEx2Z1pnEAEaFnZTUENicmFoSV94X19KWGRXelJyZkE,,Hace un año,2020-03-23 12:24:08.020549,4.0,Maria Dolores García Díaz,0,0,https://www.google.com/maps/contrib/116502317200409291032?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJakpTQWxBRRABGhZKSkotMkhMV1FlRUxGcThXdTBVcGZn,,Hace un año,2020-03-23 12:24:08.021546,3.0,Noelia Pedrero,0,0,https://www.google.com/maps/contrib/102749500572367841842?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURJei1XbVFBEAEaFjNCVzkzbzdfYmxBN2RfeVZnaHVwc1E,,Hace un año,2020-03-23 12:24:08.022543,5.0,Manuel Broncano Martinez,0,0,https://www.google.com/maps/contrib/104147759898289030693?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURJbDluV2JnEAEaFl85MUFQSDZiTFVrTDJ2SVJqYXRTRnc,,Hace un año,2020-03-23 12:24:08.023541,5.0,Lorenzo Méndez,17,0,https://www.google.com/maps/contrib/100907424949306638253?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURJd1l1Q2V3EAEaFmt3U0Z4dEtBWTlBWHBjcVEwUjNDVlE,,Hace un año,2020-03-23 12:24:08.024538,5.0,SBM SBM,0,0,https://www.google.com/maps/contrib/110018573409931489319?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJb3ZIMDhnRRABGhZtU2pEbVpTRWRyM2Z4S0ZqU29mb2Rn,Este año el belén es espectacular,Hace un año,2020-03-23 12:24:08.024538,5.0,angel luis Requena,0,0,https://www.google.com/maps/contrib/101532665795189110104?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJdHFPTzBRRRABGhZjRVViUHo5STh1dUNkVjhVbW1tZS1B,,Hace un año,2020-03-23 12:24:14.573068,5.0,Montse González,0,0,https://www.google.com/maps/contrib/112969690888514035871?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURJdHRucEp3EAEaFm1XRERZeVVnODVtclY3dGdLR0kzckE,Dioramas navideños minuciosos y muy bien elaborados. Muy bien trabajada la perspectiva. Se superan cada año.,Hace un año,2020-03-23 12:24:14.573068,5.0,carmen br,0,0,https://www.google.com/maps/contrib/113850874253421260930?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJMXZ1ZGpnRRABGhZIei02TUtsNnNFSkVxOS1lZmtfcW53,"Me gusta este pequeño museo, donde no hay cuadros, ni esculturas, pero siempre hay actividades y exposiciones. Y ahora con su magnífica exposición de dioramas de Navidad, donde se disfruta la imaginación, el trabajo y la ilusión de los belenistas participantes y se refleja en el disfrute de todos los que vamos a verlo.",Hace un año,2020-03-23 12:24:14.574065,5.0,Paz Martín,0,0,https://www.google.com/maps/contrib/107926441606469547073?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJcW82cDBRRRABGhZ6Y3Z2QU5ZSE9RYmduRzNZbUZzUHVn,,Hace un año,2020-03-23 12:24:14.575062,4.0,Luis Sánchez-Simón Muñoz,0,0,https://www.google.com/maps/contrib/107349849041371295716?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURJMUptakJ3EAEaFkowZkEydWhDcXhXZ243V1pIRXUtYlE,Exposición de belenes amplia,Hace un año,2020-03-23 12:24:14.576060,5.0,Juan Pablo Frías Lasheras,0,0,https://www.google.com/maps/contrib/112801416957110637077?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURJa1AySFp3EAEaFjYxaXBIM2lacjBZdUNhYTlsUGxEb2c,,Hace un año,2020-03-23 12:24:14.577057,5.0,José Luis Martín,5,0,https://www.google.com/maps/contrib/113907491128855991690?hl=es-ES
