placename,place_id;id_review,caption,timestamp,rati,rating,username,n_photo_user,url_user;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSURNc0tTa2pnRRABGhZqRjFuQXdzR3dJT3pqNXFybU1tV0t3,,Hace 3 meses,2020-03-23 13:36:45.572276,5.0,teo moreno,5,0,https://www.google.com/maps/contrib/104442793506031251422?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSURNZ0play13RRABGhZQY25LWExyT0NIc2Q1cXNIbktESVN3,,Hace 3 meses,2020-03-23 13:36:45.572276,4.0,Eder Ruiz Barriuso,1,0,https://www.google.com/maps/contrib/117818624312715406516?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSURNZ0szd1BREAEaFmEwVVpZczFCSkhrc2lvMUFaTW01Wmc,,Hace 3 meses,2020-03-23 13:36:45.573274,5.0,RAUL C.B,0,0,https://www.google.com/maps/contrib/106787622806023740569?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;"ChdDSUhNMG9nS0VJQ0FnSURNZ1BXRnlRRRABGhZHNFJmME1JTlM0TWZjTEFHN3RyT3hR,""Puerta de Palma, antiguamente era la entrada a la cuidad de Badajoz😉"",Hace 3 meses,2020-03-23 13:36:45.574271,5.0,maria toribio sanchez,27,0,https://www.google.com/maps/contrib/113417401966917608975?hl=es-ES";
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSURNZ0xicjFRRRABGhZmSEtSVWZ4MVhKTS1UbVdsZDM3bXFB,muy bonito entorno en Badajoz por estas puertas se llega al centro muy facilmente,Hace 3 meses,2020-03-23 13:36:53.190995,4.0,Maria Sánchez,0,0,https://www.google.com/maps/contrib/105524198377938829202?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSURNZ05iekpBEAEaFnlONG1YZkNObmJGX1RlVFlGMWJwdmc,Esta bien,Hace 3 meses,2020-03-23 13:36:53.191992,4.0,Miguel Terrasa,0,0,https://www.google.com/maps/contrib/106734777188219877967?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSURNZ01MVEhnEAEaFk5wQTNDcXdPd29NYk10bWRSWHhqUXc,Es el símbolo de la ciudad,Hace 3 meses,2020-03-23 13:36:53.192990,5.0,Nicolasa Naranjo Hidalgo,6,0,https://www.google.com/maps/contrib/110445118721163363593?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNXzdhTXp3RRABGhZyTlFlN195VTVXSFB2TFFNTkVqQW93,,Hace 3 meses,2020-03-23 13:36:53.193987,4.0,gonzalo Jiménez Rodríguez,0,0,https://www.google.com/maps/contrib/114821477560003249731?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNXzZ6OW5BRRABGhZyR1dlMG1hNldka3JDNmd3TmxTenl3,Monumento más emblemático de la ciudad es interesante visitarlo el interior es sorprendente y desde arriba hay buenas vistas,Hace 3 meses,2020-03-23 13:36:53.194986,5.0,Miguel Teodoro,0,0,https://www.google.com/maps/contrib/111809591330901211674?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNdjZmWGxBRRABGhZMTmtfTXBjZENKaC1oaktnZ3duaEJB,,Hace 3 meses,2020-03-23 13:36:53.195982,4.0,juan carlos romero,0,0,https://www.google.com/maps/contrib/104739839579846120905?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNdi1QTlVBEAEaFmwzdHZGdWRMU0EwOGx5NTlOdnd4UWc,,Hace 3 meses,2020-03-23 13:36:53.196980,4.0,david bravo,0,0,https://www.google.com/maps/contrib/103276353259941627102?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNMzhhM0FREAEaFnc1ZXFrRXUzWDhEZXZoZU8yUjllaFE,,Hace 3 meses,2020-03-23 13:36:53.197976,5.0,Jose Santos,0,0,https://www.google.com/maps/contrib/108946243493004736698?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNdDQtSkd3EAEaFjVic0w3SllnZXh3ZUdkVTMwTXRBOHc,Es precioso de noches y de día,Hace 3 meses,2020-03-23 13:36:53.198974,5.0,Dolores Montiel Gómez,50,0,https://www.google.com/maps/contrib/111065112770820271128?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNNTk3eFp3EAEaFkZSZHBoN3hrSS1ra005d2d2RVVYdGc,,Hace 3 meses,2020-03-23 13:36:53.199971,4.0,Jose Sanles,9,0,https://www.google.com/maps/contrib/104702727188895159887?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNcDctVm1RRRABGhZuN2dmLXIwY0ZMZUkybmEwaWZ3TU1n,,Hace 3 meses,2020-03-23 13:37:01.024822,4.0,Juan Jose Villagran Marcos,0,0,https://www.google.com/maps/contrib/108744892194479046029?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNcDZPVmpBRRABGhZTMFQyTFprU3lmRWQzLVBuYmw5MUZ3,,Hace 3 meses,2020-03-23 13:37:01.025846,5.0,Luisa Vila Aragon,14,0,https://www.google.com/maps/contrib/109030898732322342682?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNcDVTTmdnRRABGhZ2d1JRWXUyZ3paS2FXc1lfQXFQZnZn,Puerta mítica de entrada a Badajoz,Hace 3 meses,2020-03-23 13:37:01.026836,5.0,Roberto Fallola Ferrán,0,0,https://www.google.com/maps/contrib/111126114705071659625?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNLTdlSjhnRRABGhZYQVRYcUtMLTZUODVDX1htdVBLaDNR,La limpieza,Hace 3 meses,2020-03-23 13:37:01.027833,5.0,Gloria Cedillo,0,0,https://www.google.com/maps/contrib/110756014176948942277?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNLTZmVDNBRRABGhZXOElwOVR3Z1RaQkFaM05fMEF5TW5B,Preciosa,Hace 3 meses,2020-03-23 13:37:01.028837,5.0,Beatriz A.F.,0,0,https://www.google.com/maps/contrib/108530909027147818923?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNLTh1OTZBRRABGhZBY1FId3c3bFlHNS1RNEdUSXdITG1R,,Hace 3 meses,2020-03-23 13:37:01.029828,4.0,Justo Ropero,0,0,https://www.google.com/maps/contrib/101069208234423723687?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNLTYzRE1nEAEaFmJLQmR3cEZ6WHJnN0FPY2VJLTBjUkE,,Hace 3 meses,2020-03-23 13:37:01.029828,5.0,angel alfredo fernandez aller,0,0,https://www.google.com/maps/contrib/110301573485504998446?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNLS1XY2t3RRABGhZRazk3ZWt0T2dkV0tWakRPRENEdlFR,,Hace 3 meses,2020-03-23 13:37:01.030826,5.0,Francisco Rubio,0,0,https://www.google.com/maps/contrib/115924460580145696543?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNLTlIVkZBEAEaFm1KXzJLcC1HRWVEU1lpNlZsODAzTXc,muy bonito,Hace 3 meses,2020-03-23 13:37:01.031824,4.0,Rosario Ojeda,9,0,https://www.google.com/maps/contrib/111543522946925747374?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNLV9LY3FBRRABGhZnbE1fMVBCalhYd1pIM1F3U0FGb3ln,,Hace 3 meses,2020-03-23 13:37:01.032820,5.0,Luis Rua,13,0,https://www.google.com/maps/contrib/103246454758360815342?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNLTRUbzh3RRABGhZNMlNxTUxFZll6MV9jRUtabWlsaXhB,,Hace 3 meses,2020-03-23 13:37:09.488785,4.0,Jose Antonio Garcia del Moral,4,0,https://www.google.com/maps/contrib/117398127213206252898?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNLS1DUFlnEAEaFjBOWE15RHNQc1VQNTM4UFYzYjRyYlE,,Hace 3 meses,2020-03-23 13:37:09.489782,3.0,Gonzalo,0,0,https://www.google.com/maps/contrib/103167797849698072504?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNMjRPSWZBEAEaFlc1clJ1elIyTUlQN1B4UElsak9Zbnc,,Hace 3 meses,2020-03-23 13:37:09.490780,5.0,jose leal,8,0,https://www.google.com/maps/contrib/111409626894304997833?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNNjVpUXNRRRABGhZSTXRQM3IzQTVJYXZTazZUUGdXRlpB,,Hace 3 meses,2020-03-23 13:37:09.491777,5.0,ADRIAN RAMIREZ,11,0,https://www.google.com/maps/contrib/104915490514191955270?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNcTl1bjFRRRABGhZ4ZWR4ZHNfU3Y2enI1WTY1NG9pYjlR,,Hace 3 meses,2020-03-23 13:37:09.492775,2.0,Juan Saavedra,0,0,https://www.google.com/maps/contrib/103010108538029934883?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNcV9HUERBEAEaFnRhOHJpODhmSXZYSkk0cUFUdEs3dnc,Por que me encanta badajoz,Hace 3 meses,2020-03-23 13:37:09.493772,5.0,Yenny Vasquez Pereira,13,0,https://www.google.com/maps/contrib/107322447144693193626?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNcS1Ia0x3EAEaFlJvMTdZdGVlOS13Z0cyMU9FV1VzWHc,Se puede subir a las torres.  Unas vistas preciosas,Hace 3 meses,2020-03-23 13:37:09.494769,4.0,Dulce Merino Naranjo,35,0,https://www.google.com/maps/contrib/102948939633557079798?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNeTkyTGl3RRABGhZpTHJwX21ySnQ2a3VpeWV1WURkRXNn,,Hace 3 meses,2020-03-23 13:37:09.495766,5.0,Julián Blake,0,0,https://www.google.com/maps/contrib/107795941317470044867?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNaThtczBBRRABGhZ0UUp6d01wZ2RISDNKc0RtVW5jeDdn,,Hace 3 meses,2020-03-23 13:37:09.496764,5.0,Angel Cruz,0,0,https://www.google.com/maps/contrib/110782128192812171053?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNMDhQdkFREAEaFlg4MUxkcnJLQ1FiQTJFSXdiYTd5SlE,(Traducido por Google) Hermoso edificio  (Original) Piękna budowla,Hace 3 meses,2020-03-23 13:37:09.497761,5.0,Robson,0,0,https://www.google.com/maps/contrib/107900890511006838655?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNMDUzVWtBRRABGhZQVkpKVXdXeHY4NGh3WUw1djFhSWtR,,Hace 3 meses,2020-03-23 13:37:17.476119,5.0,MARIA NIEVES GUASCH,20,0,https://www.google.com/maps/contrib/112785700171889102639?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNMF9pN2NREAEaFmFOSmtmMTZ4SVY3T0pMdEtPRkNsOWc,,Hace 3 meses,2020-03-23 13:37:17.477116,5.0,Montyfran,0,0,https://www.google.com/maps/contrib/100553995015960130564?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNazVfWmZBEAEaFm9wWlBlVjdqbmFiaHdvN1hiZm1HQkE,,Hace 3 meses,2020-03-23 13:37:17.477116,5.0,andres rodriguez lopez,0,0,https://www.google.com/maps/contrib/114136402079709440596?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNNF9lUGJBEAEaFlZLbmc1MjNnX0MzR2pla29VRGowV3c,Muy bonita  que esta  hoy  averia de agua   inundacion,Hace 3 meses,2020-03-23 13:37:17.478113,5.0,Miguel Fernandez,81,0,https://www.google.com/maps/contrib/102266488424471987960?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNNDlmODVRRRABGhYtaTdlamlPcVlEMEYtOGF1ZGllSUxB,,Hace 3 meses,2020-03-23 13:37:17.479111,5.0,Hernando Murgueitio,26,0,https://www.google.com/maps/contrib/113587621941251265294?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNNC1HQ3N3RRABGhZaaHczSk5aWXlVbEtKWkd1MmFuRk5B,,Hace 3 meses,2020-03-23 13:37:17.480108,5.0,Juan Rafael Montoya Joya,48,0,https://www.google.com/maps/contrib/104051549843922692589?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNNDhxR3NnRRABGhZ6eTJlYXFCMkVDeno2QjNjNW1ScTdR,,Hace 3 meses,2020-03-23 13:37:17.481105,5.0,Margarita Gomez,0,0,https://www.google.com/maps/contrib/109175084578728900481?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNOTVueHRRRRABGhZBNlRwSjFrajRFWEZCN09HbUZKcFZB,,Hace 3 meses,2020-03-23 13:37:17.482103,5.0,Jose Vinagre,0,0,https://www.google.com/maps/contrib/108123524785717960648?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNZy0tMFdBEAEaFlBhUzNDSzdMZzN2WlRnNG9FbHJvMkE,,Hace 3 meses,2020-03-23 13:37:17.483100,4.0,FRANCISCO MANUEL PULIDO GÓMEZ,0,0,https://www.google.com/maps/contrib/111950416702163710481?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNZzlUOWd3RRABGhZsS05zRUZiLXVRVFQyM3R3SjBHYWNn,Badajoz tiene su encanto  las murallas son uno de ellos,Hace 3 meses,2020-03-23 13:37:17.483100,5.0,Blas Prieto Camacho,0,0,https://www.google.com/maps/contrib/108028993702115077355?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNM2RHNVR3EAEaFjVWZk5LbmtMSkxaMDNRRWM0U0I4ZVE,No os perdáis sus vistas. Hay visitas guiadas gratuitas #elijobadajoz,Hace 3 meses,2020-03-23 13:37:25.259912,5.0,PASION DEL CAMINO,0,0,https://www.google.com/maps/contrib/114567614687744305116?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNM1pLOWZBEAEaFnFYU1RjOVF0aXFvQjR0cXFtaGx4Mnc,,Hace 3 meses,2020-03-23 13:37:25.260910,5.0,Maite,3,0,https://www.google.com/maps/contrib/116397696301693855915?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;"ChdDSUhNMG9nS0VJQ0FnSUNNbmNPdm9BRRABGhYzSHRWNFJyR2VhanJha3JEaWFsdVRB,""Un lugar emblemático para la ciudad de Badajoz pero se merece otra imagen, mejor entorno."",Hace 3 meses,2020-03-23 13:37:25.261907,4.0,Rafael,0,0,https://www.google.com/maps/contrib/115905491688219718551?hl=es-ES";
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNbmZYTjRBRRABGhZKSzFIQUJVUDBiVmZkcXdQd1hZY0hR,,Hace 3 meses,2020-03-23 13:37:25.262904,5.0,Laura SanRu,0,0,https://www.google.com/maps/contrib/108254157249218271996?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNbmZ5cW53RRABGhZoN2pPTW9HYmZROGFQbi1yRzN2b2FR,,Hace 3 meses,2020-03-23 13:37:25.262904,4.0,Antonio Garcia Barragan,1,0,https://www.google.com/maps/contrib/105871308983021411713?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNcmFMSy1nRRABGhY4N214WWFVLU1ZS3NKSmRNQ3pMWnR3,,Hace 3 meses,2020-03-23 13:37:25.263902,5.0,Emilio Sánchez Majan,42,0,https://www.google.com/maps/contrib/104775491530066525776?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNOWNxWm9nRRABGhZKU19TcHRNRUxEb3Y2WkpPMVJzYTJB,Muy bonito ideal para hacer fotos e ir de turismo,Hace 3 meses,2020-03-23 13:37:25.264899,5.0,Rodrigo Gomez,0,0,https://www.google.com/maps/contrib/110152623887047585310?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;"ChZDSUhNMG9nS0VJQ0FnSUNNMVpXTkdREAEaFmxJNlByY2YyT29MY2dNanAySGdUNUE,""Interesante ver la historia de Badajoz reflejada en un monumento como este, si se está de paso por la ciudad dar un paseo por la zona no es mal plan"",Hace 3 meses,2020-03-23 13:37:25.265896,4.0,Kvothe El Arcano,25,0,https://www.google.com/maps/contrib/117456804353613489911?hl=es-ES";
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNbGR6ZGl3RRABGhY3RUpsNEhpOVZIb2UwVVZaSDZfenF3,,Hace 3 meses,2020-03-23 13:37:25.266894,3.0,Francisco Molina Navarro,16,0,https://www.google.com/maps/contrib/105662218815221149753?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;"ChdDSUhNMG9nS0VJQ0FnSUM0MktTeXZBRRABGhZEZlZBM09XM2k3TWlWWHFnRlhhQ3dR,""Porque me recuerda mí niñez y los castañazos  que mí madre me daba cuando entraba en el túnel, como yo lo llamaba..."",Hace 3 meses,2020-03-23 13:37:25.267891,5.0,Isabel Jaen,29,0,https://www.google.com/maps/contrib/100044364327413775463?hl=es-ES";
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNeFpUYmlnRRABGhZVdlU5czUwbUhUSFhHX0JNeEtlSUtB,,Hace 3 meses,2020-03-23 13:37:32.784733,5.0,Luisa Carvajal,0,0,https://www.google.com/maps/contrib/105061968318643487306?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNaGYtb2x3RRABGhY0ZnJkd3pDTGd3TGp2MWRsZl80blZn,,Hace 3 meses,2020-03-23 13:37:32.784733,5.0,Juan José Zamora,1,0,https://www.google.com/maps/contrib/102327920607464005102?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNdWRfSFpBEAEaFkpVTzRQUTNNQXFfQnNsOXdvRjBabVE,,Hace 3 meses,2020-03-23 13:37:32.785729,4.0,Leticia Vaquero Actriz,0,0,https://www.google.com/maps/contrib/116895108008374908716?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNMmJlbVNREAEaFnRnVVBRQ3BURUZnRm4xX00wd1dqZGc,,Hace 3 meses,2020-03-23 13:37:32.786726,4.0,Julie Longart,2,0,https://www.google.com/maps/contrib/109455859235414291565?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNMll6UzJ3RRABGhY2c25MaTNBT3JVUVhlSUhFa3Jndmd3,,Hace 3 meses,2020-03-23 13:37:32.787724,5.0,Toni Sosa,0,0,https://www.google.com/maps/contrib/106040366467268740435?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNMmFTLVlREAEaFmtIVHRXdnhUeUZsLWYwTDZoZEc5MWc,Si vais a Badajoz con el GPS del móvil tener atención porque os lleva a una calle peatonal que tiene un radar y caemos allí como churros.,Hace 3 meses,2020-03-23 13:37:32.787724,4.0,Jose Antonio Martinez,5,0,https://www.google.com/maps/contrib/108992031497663106843?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNNmRQMHZnRRABGhZvQmN3T3lyZUNZeVRpN0p5OUVOcndR,Una parte importante de Badajoz. Desde Puerta Palmas subimos a La Alcazaba y la Plaza Alta. Un paseo muy bonito por la historia de la ciudad.,Hace 3 meses,2020-03-23 13:37:32.788721,4.0,Mariajo _04,0,0,https://www.google.com/maps/contrib/106368800688274124011?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNNlo2M3pnRRABGhY2YlNnX1JzVFpSem1jajZuM1R2aUFB,,Hace 3 meses,2020-03-23 13:37:32.789718,4.0,Luís Antunes,1,0,https://www.google.com/maps/contrib/113884012941688110985?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;"ChZDSUhNMG9nS0VJQ0FnSUNNcWJEckRBEAEaFll2Vl9jS0JGM0NhSTFIMnhnbDE1bGc,""Si quieres tener una de las mejores fotos de tu visita a España, debes visitar este sitio en Badajoz."",Hace 3 meses,2020-03-23 13:37:32.790716,5.0,Jesús Ríos Mujica,0,0,https://www.google.com/maps/contrib/111149923032722793652?hl=es-ES";
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNOGJHMDFRRRABGhZSU2RBa3ZxSm1rWjcxQS1yQTh0UUhB,,Hace 3 meses,2020-03-23 13:37:32.790716,5.0,Lucas Caja,0,0,https://www.google.com/maps/contrib/104457549968459070975?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNc2E3X0pBEAEaFmZ2QWFuMDhuOFk1QXBDVWJjQTVxQ0E,Badajoz! Impresionante !,Hace 3 meses,2020-03-23 13:37:40.580664,5.0,mykhaylo dovbenko,0,0,https://www.google.com/maps/contrib/106971662172750310925?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNb1pfTjFRRRABGhY4VVdOZERXd05IZC1pRlJBa0Z5S1FB,,Hace 4 meses,2020-03-23 13:37:40.581662,5.0,Patricia Vilela,0,0,https://www.google.com/maps/contrib/109776975771184120540?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNd2V5VGtRRRABGhZvdnRIVWljZXlLakJSanJiUlpFQXFR,Sitio emblemático de Badajoz; imprescindible visita.,Hace 4 meses,2020-03-23 13:37:40.581662,4.0,Francisco Ramon Hernandez Espino,10,0,https://www.google.com/maps/contrib/105031063222807226284?hl=es-ES
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNX3JXdE9nEAEaFlBvUlhnamo3ZnRJLVJjQ1puWG9reEE,,Hace 4 meses,2020-03-23 13:37:40.582659,5.0,SARA GALLARDO PASTOR,0,0,https://www.google.com/maps/contrib/112811035910369893957?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNX3FxSnBBRRABGhZKRklBa0JOcGY2V0pWRVZUWmUtdW5n,Buen sitio,Hace 4 meses,2020-03-23 13:37:40.583656,5.0,alfonso saez,55,0,https://www.google.com/maps/contrib/105569392465778097418?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNdnEzVWNBEAEaFlBQblF6LXhzWWYtOFY1X3VjV0lQRGc,,Hace 4 meses,2020-03-23 13:37:40.584653,5.0,Angel Cortes,0,0,https://www.google.com/maps/contrib/117802141466250249337?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChdDSUhNMG9nS0VJQ0FnSUNNdnVMdnhRRRABGhYtM1RRcDJmdlpjX3JxT3p0MXRzYXNn,,Hace 4 meses,2020-03-23 13:37:40.585651,5.0,José Manuel Ferrera Boza,0,0,https://www.google.com/maps/contrib/113696882475279363514?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNbnViR0pREAEaFm1VaUxrcnBWdmxNX0x6ZkxIeEFpbWc,,Hace 4 meses,2020-03-23 13:37:40.586648,5.0,Angel Antonio Barrios,0,0,https://www.google.com/maps/contrib/115642420700125990133?hl=es-ES;
Puerta de Palmas,ChIJZwFNzznkFg0RhWPmMybIfQg;ChZDSUhNMG9nS0VJQ0FnSUNNN3EzZmRREAEaFmllWHM5Vlp2b3kxam9SaXBQc2ZWa2c,,Hace 4 meses,2020-03-23 13:37:40.587646,5.0,Digna Ferreira,10,0,https://www.google.com/maps/contrib/113921573823413836337?hl=es-ES;
